lfc,names,ambiguousNames
Hitachi open-license,"[""Copyright The Open Group""]",[]
Hitachi open-license,"[""GNU Lesser Gerenal Public License Version 2.1 with unRAR restriction""]",[]
Hitachi open-license,"[""Apache Jakarta Commons License (modified Section 4)""]",[]
Hitachi open-license,"[""Eclipse Foundation Software User Agreement (March 17, 2005)""]",[]
Hitachi open-license,"[""PSF LICENSE AGREEMENT FOR PYTHON 2.4""]",[]
Hitachi open-license,"[""The OpenSymphony XWork License""]",[]
Hitachi open-license,"[""OpenSymphony OGNL License""]",[]
Hitachi open-license,"[""JLEX COPYRIGHT NOTICE, LICENSE AND DISCLAIMER""]",[]
Hitachi open-license,"[""Apache Stylebook 1.0b3 for Xalan2 License""]",[]
Hitachi open-license,"[""Eclipse Foundation Software User Agreement (April 9, 2014)""]",[]
Hitachi open-license,"[""H2 License - Version 1.0""]",[]
Hitachi open-license,"[""The MX4J License, Version 1.0""]",[]
Hitachi open-license,"[""PSF LICENSE AGREEMENT FOR PYTHON 2.1.1""]",[]
Hitachi open-license,"[""OpenSymphony SiteMesh License""]",[]
Hitachi open-license,"[""Artistic License""]",[]
Hitachi open-license,"[""Eclipse Foundation Software User Agreement (April 14, 2010)""]",[]
Hitachi open-license,"[""GNU Free Documentation License Version 1.2"",""GFDL-1.2""]",[]
Hitachi open-license,"[""GNU Free Documentation License Version 1.3"",""GFDL-1.3""]",[]
Hitachi open-license,"[""License agreement for matplotlib versions prior to 1.3.0""]",[]
Hitachi open-license,"[""OpenSymphony WebWork License""]",[]
Hitachi open-license,"[""Apache Commons License (modified Section 4)""]",[]
Hitachi open-license,"[""OpenSymphony PropertySet License""]",[]
Hitachi open-license,"[""Inner Net License, Version 2.00""]",[]
Hitachi open-license,"[""Berkeley-based copyrights""]",[]
Hitachi open-license,"[""MonetDB Public License Version 1.1""]",[]
Hitachi open-license,"[""jaxen 1.1-beta License""]",[]
Hitachi open-license,"[""Hypersonic SQL License""]",[]
Hitachi open-license,"[""Freeware Public License""]",[]
Hitachi open-license,"[""The Licence by \""MAGENTA Ltd\""""]",[]
Hitachi open-license,"[""Copyright and Licensing Information for ACE(TM), TAO(TM), CIAO(TM), DAnCE(TM), and CoSMIC(TM)""]",[]
Hitachi open-license,"[""Subversion License (Subversion 1.6 and earlier)""]",[]
Hitachi open-license,"[""Less License""]",[]
Hitachi open-license,"[""Clarified Artistic License by NcFTP Software Inc.""]",[]
Hitachi open-license,"[""Clarified Artistic License by perl6.org""]",[]
Hitachi open-license,"[""Sun Project JXTA(TM) Software License""]",[]
Hitachi open-license,"[""iWombat Software License, Version 1.1""]",[]
Hitachi open-license,"[""Dynamic Drive DHTML scripts- Terms of Use (Last updated: May 22nd, 06)""]",[]
Hitachi open-license,"[""Licensing conditions for Objective Caml(GNU Library General Public License version 2 with exception for run-time system and libraries)""]",[]
Hitachi open-license,"[""OPEN GROUP PUBLIC LICENSE""]",[]
Hitachi open-license,"[""Full Copyright Statement of the RFCs with \""BCP 78\"" by \""The Internet Society\""""]",[]
Hitachi open-license,"[""Microsoft Platform and Application License""]",[]
Hitachi open-license,"[""Sun Industry Standards Source License 1.0""]",[]
Hitachi open-license,"[""Apache Avalon License""]",[]
Hitachi open-license,"[""The Licence by \""Thomas E. Dickey\""""]",[]
Hitachi open-license,"[""SQLJet Library Software License""]",[]
Hitachi open-license,"[""SVNKit Library Software License""]",[]
Hitachi open-license,"[""Eclipse Foundation Software User Agreement (January 28, 2005)""]",[]
Hitachi open-license,"[""COPYRIGHT NOTICE, DISCLAIMER, and LICENSE:CxImage version 6.0.0 02/Feb/2008""]",[]
Hitachi open-license,"[""freebxml License, Version 1.1""]",[]
Hitachi open-license,"[""Mattermost Compiled License""]",[]
Hitachi open-license,"[""IOzone License""]",[]
Hitachi open-license,"[""COPYRIGHT NOTICE of \""PNG (Portable Network Graphics) Specification Version 1.0\""""]",[]
Hitachi open-license,"[""TSRM license""]",[]
Hitachi open-license,"[""ORACLE LINUX LICENSE AGREEMENT""]",[]
Hitachi open-license,"[""ITU-T SOFTWARE TOOLS' GENERAL PUBLIC LICENSE""]",[]
Hitachi open-license,"[""wxWindows Library Licence, Version 3.1"",""wxWindows""]",[]
Hitachi open-license,"[""Legal Notice for all LLNL-contributed files""]",[]
Hitachi open-license,"[""GNU LESSER GENERAL PUBLIC LICENSE Version 3 with SPECIAL EXCEPTION GRANTED BY COPYRIGHT HOLDERS""]",[]
Hitachi open-license,"[""Freeglut Copyright""]",[]
Hitachi open-license,"[""MySQL AB Exception for Free/Libre and Open Source Software-only Applications Using MySQL Client Libraries""]",[]
Hitachi open-license,"[""The Copyright Notice of \""RFC5424 of IETF Network Working Group, as The Syslog Protocol\""""]",[]
Hitachi open-license,"[""Boost Date-Time Library License""]",[]
Hitachi open-license,"[""The exceptions to \""NVDA\""""]",[]
Hitachi open-license,"[""krb5 License""]",[]
Hitachi open-license,"[""License agreement for matplotlib versions prior to 0.98.2""]",[]
Hitachi open-license,"[""AUTOCONF CONFIGURE SCRIPT EXCEPTION Version 3.0""]",[]
Hitachi open-license,"[""License: permissive-short-disclaimer""]",[]
Hitachi open-license,"[""License: permissive-long-disclaimer""]",[]
Hitachi open-license,"[""License: permissive-without-disclaimer""]",[]
Hitachi open-license,"[""GNU General Public License, Version 2 with Autoconf exception""]",[]
Hitachi open-license,"[""GNU General Public License, Version 3 with Texinfo exception""]",[]
Hitachi open-license,"[""License: permissive""]",[]
Hitachi open-license,"[""Python 1.5.2 License""]",[]
Hitachi open-license,"[""GNU General Public License, Version 2 plus a special exception""]",[]
Hitachi open-license,"[""QuickFIX Software License, Version 1.0""]",[]
Hitachi open-license,"[""stunnel license""]",[]
Hitachi open-license,"[""Rules for Resouces by ElvenSword""]",[]
Hitachi open-license,"[""Apache-Style Software License for ColorBrewer software and ColorBrewer""]",[]
Hitachi open-license,"[""Digia Qt LGPL Exception version 1.1""]",[]
Hitachi open-license,"[""Open Government Licence for  public sector information, version 1.0""]",[]
Hitachi open-license,"[""Qwt License, Version 1.0""]",[]
Hitachi open-license,"[""Flask Artwork License""]",[]
Hitachi open-license,"[""IMPORTANT NMAP LICENSE TERMS""]",[]
Hitachi open-license,"[""Additional IP Rights Grant (Patents) of the Go project by Google""]",[]
Hitachi open-license,"[""Copyright and Licensing Information for ACE(TM), TAO(TM), CIAO(TM), and CoSMIC(TM)(version 2007)""]",[]
Hitachi open-license,"[""Proxool's licence""]",[]
Hitachi open-license,"[""Unicode Terms of Use (since 2016)""]",[]
Hitachi open-license,"[""UBUNTU FONT LICENCE Version 1.0""]",[]
Hitachi open-license,"[""FOSS License Exception, Updated February 23, 2012""]",[]
Hitachi open-license,"[""Additional Grant of Patent Rights Version 2 by Facebook, Inc.""]",[]
Hitachi open-license,"[""Software License Agreement by \""Peter Norvig\""""]",[]
Hitachi open-license,"[""The License included in \""Boehm-Weiser garbage collector\""""]",[]
Hitachi open-license,"[""OpenJDK Assembly Exception""]",[]
Hitachi open-license,"[""The NOTICE file of \""Apache Avalon\""""]",[]
Hitachi open-license,"[""License agreement for matplotlib |version|""]",[]
Hitachi open-license,"[""GNU General Public License Version 2 with GNU C++ Library exception""]",[]
Hitachi open-license,"[""Full Copyright Statement of the RFCs with \""BCP 78 and Copyrights and Patent Rights in RFCs\"" by \""The Internet Society\""""]",[]
Hitachi open-license,"[""pgpool-II License""]",[]
Hitachi open-license,"[""MIT License without disclaimer""]",[]
Hitachi open-license,"[""GNU General Public License, Version 3 with Autoconf exception""]",[]
Hitachi open-license,"[""JPython 1.1.x Software License""]",[]
Hitachi open-license,"[""GNU General Public License Version 2 with exception added by the Free Software Foundation in version 2.2 of Bison""]",[]
Hitachi open-license,"[""pybench License""]",[]
Hitachi open-license,"[""JDBM LICENSE v1.00""]",[]
Hitachi open-license,"[""Sequence Library License""]",[]
Hitachi open-license,"[""COPYRIGHT NOTICE SQUID_RAD_AUTH""]",[]
Hitachi open-license,"[""COPYRIGHT NOTICE SQUID_RAD_AUTH Documentation""]",[]
Hitachi open-license,"[""COPYRIGHT NOTICE CISTRON RADIUS""]",[]
Hitachi open-license,"[""COPYRIGHT NOTICE LIVINGSTON RADIUS 1.16""]",[]
Hitachi open-license,"[""SQL Workbench/J License, Version 1.0""]",[]
Hitachi open-license,"[""Initial Developer's Public License Version 1.0""]",[]
Hitachi open-license,"[""STLport License Agreement""]",[]
Hitachi open-license,"[""TWAIN License""]",[]
Hitachi open-license,"[""Arev Fonts Copyright""]",[]
Hitachi open-license,"[""Liberation Font License""]",[]
Hitachi open-license,"[""WordNet License""]",[]
Hitachi open-license,"[""Software Licence Agreement by \""Institute of the Estonian Language\""""]",[]
Hitachi open-license,"[""copyright information from original PCL sources""]",[]
Hitachi open-license,"[""Gnuplot's copyright""]",[]
Hitachi open-license,"[""GNU General Public License Version 2 with GNU Compiler Collection exception, contributed by Jakub Jelinek""]",[]
Hitachi open-license,"[""Inno Setup License""]",[]
Hitachi open-license,"[""HAPROXY's license - 2006/06/15(GNU GENERAL PUBLIC LICENSE Version 2 with Exception)""]",[]
Hitachi open-license,"[""HAPROXY's license - 2006/06/15(GNU LESSER GENERAL PUBLIC LICENSE Version 2.1 with Exception)""]",[]
Hitachi open-license,"[""Creative Commons Attribution 2.1 Japan""]",[]
Hitachi open-license,"[""The Notice of \""Apache log4net\""""]",[]
Hitachi open-license,"[""unrar licence""]",[]
Hitachi open-license,"[""License for Open Source Software Implementations of OCB""]",[]
Hitachi open-license,"[""Log4r License""]",[]
Hitachi open-license,"[""GNU GENERAL PUBLIC LICENSE, Version 3 with classpath exception""]",[]
Hitachi open-license,"[""CUPS License Agreement(GNU General Public License (\""GPL\""), Version 2, with an exception for Apple operating systems)""]",[]
Hitachi open-license,"[""CUPS License Agreement(GNU Library General Public License (\""LGPL\""), Version 2, with an exception for Apple operating systems)""]",[]
Hitachi open-license,"[""Catharon Open Source LICENSE""]",[]
Hitachi open-license,"[""Microsoft Permissive License""]",[]
Hitachi open-license,"[""Xdebug License, version 1.01""]",[]
Hitachi open-license,"[""OpenPBS (Portable Batch System) v2.3 Software License""]",[]
Hitachi open-license,"[""GNU General Public License, Version 2 with Autoconf Macro Exception""]",[]
Hitachi open-license,"[""GNU General Public License, Version 3 with Autoconf Macro Exception""]",[]
Hitachi open-license,"[""compiler_rt License""]",[]
Hitachi open-license,"[""Software Grant License Agreement for \""the software submitted by ARM to llvm.org (http://llvm.org) (\""LLVM\"")\""""]",[]
Hitachi open-license,"[""BSD 2-Clause \""Simplified\"" or \""FreeBSD\"" License without disclaimer""]",[]
Hitachi open-license,"[""Zope Public License (ZPL) Version 1.0"",""ZPL-1.0""]",[]
Hitachi open-license,"[""Additional IP Rights Grant (Patents) of the WebM Project by Google""]",[]
Hitachi open-license,"[""GNU General Public License version 3 with OpenSSL exception included in \""GnuPG\""""]",[]
Hitachi open-license,"[""SMAIL GENERAL PUBLIC LICENSE""]",[]
Hitachi open-license,"[""GNU General Public License Version 3 with exception added by the Free Software Foundation in version 2.2 of Bison""]",[]
Hitachi open-license,"[""RIVERBANK COMPUTING LIMITED LICENSE AGREEMENT FOR SIP""]",[]
Hitachi open-license,"[""LICENSE FOR THE Extreme! Lab""]",[]
Hitachi open-license,"[""Eclipse Foundation Software User Agreement (November 22, 2017)""]",[]
Hitachi open-license,"[""The License included in \""OpenLDAP\""""]",[]
Hitachi open-license,"[""GNU General Public License version 3 with OpenSSL exception included in \""GnuTLS\""""]",[]
Hitachi open-license,"[""GNU General Public License version 3 with OpenSSL exception""]",[]
Hitachi open-license,"[""The License included in \""OpenLDAP Release Copyright\""""]",[]
Hitachi open-license,"[""ICC Software License, Version 0.1""]",[]
Hitachi open-license,"[""Additional IP Rights Grant (Patents) of the gRPC project by Google""]",[]
Hitachi open-license,"[""GNU General Public License Version 2 with exception added by the Free Software Foundation in version 1.24 of Bison""]",[]
Hitachi open-license,"[""Paratype PT Sans Free Font License v1.00""]",[]
Hitachi open-license,"[""Anti-Grain Geometry Public License""]",[]
Hitachi open-license,"[""Creative Commons Attribution-NonCommercial-ShareAlike 2.5 Australia""]",[]
Hitachi open-license,"[""Unicode Terms of Use (Last Update 2018/1/6)""]",[]
Hitachi open-license,"[""xmlproc license""]",[]
Hitachi open-license,"[""Software License Agreement (BSD License) of \""CocoaLumberjack\""""]",[]
Hitachi open-license,"[""BaKoMa Fonts Licence""]",[]
Hitachi open-license,"[""c-ares license""]",[]
Hitachi open-license,"[""Sequence Library License by Marc Strapetz""]",[]
Hitachi open-license,"[""Krysalis jCharts License""]",[]
Hitachi open-license,"[""The License included in \""Linux firmware\""""]",[]
Hitachi open-license,"[""Apache SOAP License""]",[]
Hitachi open-license,"[""vbAccelerator Software License""]",[]
Hitachi open-license,"[""ARPHIC PUBLIC LICENSE""]",[]
Hitachi open-license,"[""CUPS License Agreement(for Kerberos support code)""]",[]
Hitachi open-license,"[""unRAR License by \""Eugene Roshal\""""]",[]
Hitachi open-license,"[""STORAGE NETWORKING INDUSTRY ASSOCIATION PUBLIC LICENSE, Version 1.1""]",[]
Hitachi open-license,"[""CUA Office Public License, Version 1.0""]",[]
Hitachi open-license,"[""Exolab License""]",[]
Hitachi open-license,"[""RHash License""]",[]
Hitachi open-license,"[""GNU General Public License, Version 2 with OpenSSL Exception""]",[]
Hitachi open-license,"[""GNU Lesser General Public  License, Version 2.1 with OpenSSL Exception""]",[]
Scancode,"[""389-exception"",""scancode://389-exception"",""389 Directory Server Exception to GPL 2.0""]",[]
Scancode,"[""LicenseRef-scancode-3com-microcode"",""scancode://3com-microcode"",""3Com Microcode""]",[]
Scancode,"[""LicenseRef-scancode-3dslicer-1.0"",""scancode://3dslicer-1.0"",""3D Slicer License 1.0""]",[]
Scancode,"[""LicenseRef-scancode-4suite-1.1"",""scancode://4suite-1.1"",""4Suite 1.1""]",[]
Scancode,"[""LicenseRef-scancode-996-icu-1.0"",""scancode://996-icu-1.0"",""Anti 996 License 1.0""]",[]
Scancode,"[""LicenseRef-scancode-abrms"",""scancode://abrms"",""ABRMS""]",[]
Scancode,"[""LicenseRef-scancode-ac3filter"",""scancode://ac3filter"",""AC3Filter License""]",[]
Scancode,"[""LicenseRef-scancode-accellera-systemc"",""scancode://accellera-systemc"",""SystemC Open Source License Agreement""]",[]
Scancode,"[""LicenseRef-scancode-acroname-bdk"",""scancode://acroname-bdk"",""Acroname BDK""]",[]
Scancode,"[""LicenseRef-scancode-activestate-community-2012"",""scancode://activestate-community-2012"",""ActiveState Community License 2012""]",[]
Scancode,"[""LicenseRef-scancode-activestate-community"",""scancode://activestate-community"",""ActiveState Community License""]",[]
Scancode,"[""LicenseRef-scancode-activestate-komodo-edit"",""scancode://activestate-komodo-edit"",""ActiveState Komodo Edit EULA""]",[]
Scancode,"[""LicenseRef-scancode-actuate-birt-ihub-ftype-sla"",""scancode://actuate-birt-ihub-ftype-sla"",""BIRT iHub F-Type Software License Agreement""]",[]
Scancode,"[""LicenseRef-scancode-ada-linking-exception"",""scancode://ada-linking-exception"",""Ada linking exception to GPL 2.0 or later""]",[]
Scancode,"[""LicenseRef-scancode-adaptec-downloadable"",""scancode://adaptec-downloadable"",""Adaptec Downloadable Software License""]",[]
Scancode,"[""LicenseRef-scancode-adaptec-eula"",""scancode://adaptec-eula"",""Adaptec EULA""]",[]
Scancode,"[""LicenseRef-scancode-addthis-mobile-sdk-1.0"",""scancode://addthis-mobile-sdk-1.0"",""AddThis Mobile Application SDK License 1.0""]",[]
Scancode,"[""LicenseRef-scancode-adi-bsd"",""scancode://adi-bsd"",""ADI BSD""]",[]
Scancode,"[""LicenseRef-scancode-adobe-acrobat-reader-eula"",""scancode://adobe-acrobat-reader-eula"",""Adobe Acrobat Reader EULA""]",[]
Scancode,"[""LicenseRef-scancode-adobe-air-sdk-2014"",""scancode://adobe-air-sdk-2014"",""Adobe Air SDK EULA - 2014""]",[]
Scancode,"[""LicenseRef-scancode-adobe-air-sdk"",""scancode://adobe-air-sdk"",""Adobe AIR SDK EULA - 2008""]",[]
Scancode,"[""LicenseRef-scancode-adobe-dng-sdk"",""scancode://adobe-dng-sdk"",""Adobe DNG SDK License Agreement""]",[]
Scancode,"[""LicenseRef-scancode-adobe-eula"",""scancode://adobe-eula"",""Adobe EULA""]",[]
Scancode,"[""LicenseRef-scancode-adobe-flash-player-eula-21.0"",""scancode://adobe-flash-player-eula-21.0"",""Adobe Flash Player EULA 21.0""]",[]
Scancode,"[""LicenseRef-scancode-adobe-flex-4-sdk"",""scancode://adobe-flex-4-sdk"",""Adobe Flex 4 SDK SLA""]",[]
Scancode,"[""LicenseRef-scancode-adobe-flex-sdk"",""scancode://adobe-flex-sdk"",""Adobe Flex SDK SLA""]",[]
Scancode,"[""LicenseRef-scancode-adobe-general-tou"",""scancode://adobe-general-tou"",""Adobe General TOU""]",[]
Scancode,"[""LicenseRef-scancode-adobe-indesign-sdk"",""scancode://adobe-indesign-sdk"",""Adobe InDesign SDK License""]",[]
Scancode,"[""LicenseRef-scancode-adobe-postscript"",""scancode://adobe-postscript"",""Adobe PostScript License""]",[]
Scancode,"[""LicenseRef-scancode-adrian"",""scancode://adrian"",""Andre Adrian DFS license""]",[]
Scancode,"[""LicenseRef-scancode-aes-128-3.0"",""scancode://aes-128-3.0"",""AES-128 3.0 License""]",[]
Scancode,"[""LicenseRef-scancode-afpl-9.0"",""scancode://afpl-9.0"",""Aladdin FPL v9""]",[]
Scancode,"[""LicenseRef-scancode-agentxpp"",""scancode://agentxpp"",""AgentX++ License Agreement""]",[]
Scancode,"[""LicenseRef-scancode-agere-bsd"",""scancode://agere-bsd"",""Agere BSD""]",[]
Scancode,"[""LicenseRef-scancode-agere-sla"",""scancode://agere-sla"",""Agere WindModem EULA""]",[]
Scancode,"[""LicenseRef-scancode-agpl-2.0"",""scancode://agpl-2.0"",""AGPL 2.0""]",[]
